ID,Title,Company,Location,Type,Category,Skills,Description,Created At
69d388dec481410daa970b7b,"Barista Kopi Keliling","PT Everfresh Group (Everfresh Store)","Jakarta Selatan, DKI Jakarta","Penuh Waktu","Hospitality","Latte Art; Coffee Shop; +1; Kerja di kantor
Pengalaman kurang dari 1 tahun
Minimal SD; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SD; Beverage Shop Supervisor","Deskripsi pekerjaan Barista Kopi Keliling PT Everfresh Group (Everfresh Store) Melayani pelanggan ditempat langsung
Wajib mobile keliling sesuai arahan manager area
Disiplin waktu
Mempunyai HP minimal android
Wajib lampirkan SKCK
Mempunyai jiwa target harian
Bersedia ditempatkan dimana saja",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b7c,"Junior Barista","Y cafe","Jakarta Selatan, DKI Jakarta","Penuh Waktu","Hospitality","Coffee Shop; +2","Junior Barista di Y cafe. Bertanggung jawab dalam posisi ini di Jakarta Selatan, DKI Jakarta. Skill yang diutamakan: Coffee Shop, +2.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b7d,"Junior Barista","Menrabic","Medan, Sumatera Utara","Penuh Waktu","Hospitality","Tea Art; +2","Junior Barista di Menrabic. Bertanggung jawab dalam posisi ini di Medan, Sumatera Utara. Skill yang diutamakan: Tea Art, +2.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b7e,"Junior Barista","KOPI KUDU","Medan, Sumatera Utara","Penuh Waktu","Hospitality","Coffee Shop; Tea Art; +2","Junior Barista di KOPI KUDU. Bertanggung jawab dalam posisi ini di Medan, Sumatera Utara. Skill yang diutamakan: Coffee Shop, Tea Art, +2.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b7f,"Junior Barista","PT. Tri Tunggal Sinarmas","Tangerang, Banten","Penuh Waktu","Hospitality","Tea Art; +2","Junior Barista di PT. Tri Tunggal Sinarmas. Bertanggung jawab dalam posisi ini di Tangerang, Banten. Skill yang diutamakan: Tea Art, +2.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b80,"Junior barista","Le-3J Cafe & Cigar Lounge","Kab. Sidoarjo, Jawa Timur","Penuh Waktu","Hospitality","Tea Art; +2","Junior barista di Le-3J Cafe & Cigar Lounge. Bertanggung jawab dalam posisi ini di Kab. Sidoarjo, Jawa Timur. Skill yang diutamakan: Tea Art, +2.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b81,"Junior Barista","Pekarangan Coffee and Space","Kab. Badung, Bali","Penuh Waktu","Hospitality","Tea Art; Latte Art; Coffee Shop","Junior Barista di Pekarangan Coffee and Space. Bertanggung jawab dalam posisi ini di Kab. Badung, Bali. Skill yang diutamakan: Tea Art, Latte Art, Coffee Shop.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b82,"Junior Barista","PT. MAJUKAN OLAHRAGA INDONESIA","Jakarta Utara, DKI Jakarta","Penuh Waktu","Hospitality","Tea Art; Teamwork; +9","Junior Barista di PT. MAJUKAN OLAHRAGA INDONESIA. Bertanggung jawab dalam posisi ini di Jakarta Utara, DKI Jakarta. Skill yang diutamakan: Tea Art, Teamwork, +9.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b83,"Junior Barista","PT. Rohaco Maju Abadi","Semarang, Jawa Tengah","Penuh Waktu","Hospitality","Teamwork; Latte Art; Coffee Shop","Junior Barista di PT. Rohaco Maju Abadi. Bertanggung jawab dalam posisi ini di Semarang, Jawa Tengah. Skill yang diutamakan: Teamwork, Latte Art, Coffee Shop.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b84,"Junior Barista","Bibi Kelinci Kopitiam","Jakarta Selatan, DKI Jakarta","Penuh Waktu","Hospitality","Coffee Shop; Customer Service; +1","Junior Barista di Bibi Kelinci Kopitiam. Bertanggung jawab dalam posisi ini di Jakarta Selatan, DKI Jakarta. Skill yang diutamakan: Coffee Shop, Customer Service, +1.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b85,"CREW STORE","Macan Gold","Kab. Sidoarjo, Jawa Timur","Penuh Waktu","Hospitality","Store Display; +4; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-25 tahun; Perempuan saja; Cashier","Deskripsi pekerjaan CREW STORE Macan Gold Kualifikasi Crew Store: 1. Wajib memiliki pengalaman kerja di bidang retail 2. Memiliki kemampuan komunikasi dan pelayanan pelanggan yang baik 3. Terbiasa melakukan penjualan langsung (direct selling) dan mencapai target 4. Berpenampilan rapi, sopan, dan profesional 5. Mampu membangun hubungan baik dengan customer (customer oriented) 6. Jujur, disiplin, dan bertanggung jawab 7. Mampu bekerja secara individu maupun dalam tim 8. Bersedia bekerja dengan sistem shift",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b86,"Crew Store","Semesta Angkasa Indoboga","Semarang, Jawa Tengah","Penuh Waktu","Hospitality","Store Sales; Customer Service; +1; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; Store Operations; BPJS Tenaga Kerja","Deskripsi pekerjaan Crew Store Semesta Angkasa Indoboga Sebagai Staff Restoran, Anda akan berperan penting dalam memberikan pengalaman terbaik bagi pelanggan dengan memastikan pelayanan yang ramah, makanan yang berkualitas, serta suasana restoran yang nyaman dan bersih. Anda akan bekerja dalam tim untuk mendukung operasional restoran sehari-hari. Tanggung Jawab Utama: Pelayanan Pelanggan Menyambut pelanggan dengan ramah dan sopan. Mengambil pesanan dan memberikan rekomendasi menu. Menyajikan makanan dan minuman sesuai standar restoran. Menangani keluhan pelanggan dengan profesional dan cepat. Operasional Restoran Menjaga kebersihan meja, peralatan makan, dan area restoran. Membantu persiapan makanan dan minuman di dapur (jika diperlukan). Mengatur ulang meja dan kursi setelah pelanggan selesai. Membantu menjaga ketersediaan stok bahan dan perlengkapan restoran. Keamanan dan Kebersihan Mematuhi prosedur kesehatan, keselamatan, dan kebersihan yang berlaku. Melaporkan kerusakan peralatan atau masalah operasional kepada manajer. Kolaborasi Tim Bekerja sama dengan tim untuk memastikan operasional berjalan lancar. Mendukung rekan kerja selama jam sibuk. Untuk penempatan kerja di KIN TEPPANYAKI & BAR lantai 2 dari outlet Sai Ramen. Brand ini masih 1 kepemilikan dengan Sai Ramen.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b87,"crew store","Cv. Aromatique Art","Medan, Sumatera Utara","Penuh Waktu","Hospitality","Cashier; Customer Service; +3; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; 20-26 tahun; Store Sales","Deskripsi pekerjaan crew store Cv. Aromatique Art
Kualifikasi :
Laki - Laki atau Perempuan
Mahasiswa Semester 7 atau sudah lulus S1
Pria dengan tinggi min 170 cm dan wanita dengan tinggi min 165 cm
Memiliki Kemampuan komunikasi yang baik Waktu kerja : Fulltime
Parttime (Khusus Mahasiswa)",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b88,"Crew Store","PT Duta Trada Sarana","Tangerang, Banten","Penuh Waktu","Hospitality","Customer Service; +2; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 21-32 tahun; Perempuan saja; vaporista","Deskripsi pekerjaan Crew Store PT Duta Trada Sarana
Melayani pelanggan dengan ramah, sopan, dan profesional. Memberikan edukasi dan rekomendasi produk vape (device, liquid, coil, cartridge, aksesoris) sesuai kebutuhan pelanggan. Menjelaskan spesifikasi produk, cara penggunaan, serta perawatan dasar produk vape. Melakukan transaksi penjualan melalui sistem kasir dengan akurat. Menjaga kebersihan, kerapihan, dan kenyamanan area toko. Menata dan memastikan display produk sesuai dengan planogram dan standar visual toko. Melakukan pengecekan stok barang dan melaporkan kebutuhan restock kepada atasan. Mematuhi seluruh SOP, peraturan, dan kebijakan perusahaan. Mendukung pencapaian target penjualan toko.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b89,"Crew Store","Omiyage Group","Kab. Tangerang, Banten","Penuh Waktu","Hospitality","Store Operations; +4; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-26 tahun; Store Sales; Customer Service","Deskripsi pekerjaan Crew Store Omiyage Group Kualifikasi: Pengalaman di F&B retail diutamakan
Berpenampilan menarik & komunikatif
Bisa bekerja dalam tim & inisiatif tinggi
Bersedia rotasi toko jika dibutuhkan Deskripsi Pekerjaan: Mampu menguasai sistem kasir (POS, EDC, & Odoo)
Memahami cara display produk di toko
Melayani pelanggan dengan baik dan ramah
Mampu dan mengetahui cara mengatur stok kue di toko
Mampu menjaga kebersihan dan kerapihan di toko",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b8a,"Crew Store","Morina Roti","Surakarta, Jawa Tengah","Penuh Waktu","Hospitality","Cashier; Communicative; +3; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; 19-30 tahun; Perempuan saja","Deskripsi pekerjaan Crew Store Morina Roti Sebagai Crew Store, Anda akan berperan penting dalam menjaga kualitas dan kepuasan pelanggan. Keberhasilan Anda akan membantu menciptakan pengalaman luar biasa bagi para pelanggan yang datang ke Morina Roti. Kualifikasi: * Wanita, usia maksimal 30 tahun * Pendidikan terakhir SMA/SMK * Penampilan menarik dan komunikatif * Memiliki kemauan melayani customer dengan baik * Memiliki perilaku disiplin, energik dan amanah * Mampu bekerja mandiri dan dalam tim Fasilitas: * Gaji kompetitif * Ada THR * Ada Uang lembur * Ruangan ber AC * Tempat kerja bersih * Lingkungan kerja kreatif & dinamis * Keterampilan yang dibutuhkan: Kasir, Komunikasi lancar Kami mencari individu yang tidak hanya memiliki keterampilan teknis tetapi juga sikap positif dan semangat untuk berkontribusi dalam mencapai tujuan Morina Roti.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b8b,"Crew Store","PT Cita Rasa Mendunia (Senjafood)","Kab. Sleman, DI Yogyakarta","Penuh Waktu","Hospitality","Customer Service; Store Display; +3; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; 19-25 tahun; Store Operations","Deskripsi pekerjaan Crew Store PT Cita Rasa Mendunia (Senjafood) PT Cita Rasa Mendunia, perusahaan pengembang makanan lokal terdepan di Indonesia, ber di Kapanewon Gamping, Kabupaten Sleman, DIY. Dengan menghadirkan berbagai brand seperti Bakpiaku, Senja Coffee & Memories, Broeder Coffee, dan platform e-commerce kamumau.com, PT Cita Rasa Mendunia terus berinovasi untuk memberikan solusi makanan yang praktis dan berkualitas tinggi kepada pelanggan. Dengan semakin besar permintaan akan layanan khusus di bidang ritel, kami membutuhkan individu yang siap untuk membantu dalam operasional toko dengan tanggung jawab yang mendukung pengembangan bisnis kami. Kami mencari kandidat yang tidak hanya memiliki keterampilan teknis tetapi juga sikap profesional dan dedikasi yang kuat untuk mengembangkan usaha kami ke tingkat yang lebih tinggi. Sebagai Crew Store, Anda akan bertanggung jawab atas operasional toko, termasuk menjaga kebersihan dan keindahan toko, memberikan layanan pelanggan yang luar biasa, serta memastikan proses penjualan berjalan lancar. Tugas utama Anda meliputi: mengelola transaksi kas, menyediakan layanan pelanggan yang memuaskan, menyiapkan produk untuk penjualan, serta melakukan tugas-tugas lain yang diberikan oleh manajemen. Anda akan menjadi bagian dari tim yang berdedikasi untuk meningkatkan kualitas layanan pelanggan dan memastikan kepuasan pelanggan. Persyaratan untuk posisi ini mencakup pendidikan minimal SMA/SMK dan kemampuan dalam beberapa keterampilan penting, yaitu sebagai cashier, customer service, store display, store operations, dan store sales. Kami mencari orang-orang yang memiliki minat dan antusiasme untuk bekerja dalam lingkungan ritel yang dinamis dan penuh tantangan. Jika Anda merasa sesuai dengan deskripsi ini, kami sangat mengharapkan Anda untuk bergabung dalam tim kami dan membantu menciptakan masa depan yang lebih cerah bagi PT Cita Rasa Mendunia.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b8c,"Crew Store","Tipsy Tales","Kab. Sidoarjo, Jawa Timur","Penuh Waktu","Hospitality","Cashier; +4; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 20-30 tahun; Laki-laki saja; Customer Service","Deskripsi pekerjaan Crew Store Tipsy Tales Tipsy Tales, sebuah perusahaan ritel distributor minuman beralkohol yang resmi dan berizin, telah tumbuh pesat dengan membuka cabang-cabang di Surabaya, Sidoarjo, Mojokerto, Malang, Bandung, dan Bali. Dengan visi untuk menjadi pionir dalam distribusi minuman berkualitas tinggi, Tipsy Tales terus mencari talenta-talenta yang kompeten dan penuh semangat untuk bergabung dalam tim kami. Kami membutuhkan individu yang tidak hanya memiliki pengetahuan tentang operasional toko, tetapi juga memiliki kemampuan untuk memberikan layanan pelanggan yang luar biasa dan menjaga toko tetap rapi serta efisien. Sebagai Crew Store, Anda akan bertanggung jawab atas beberapa tugas penting yang akan membantu menjaga toko tetap berjalan lancar. Beberapa tanggung jawab utama termasuk: Melakukan transaksi kasir secara cepat dan akurat. Memberikan layanan pelanggan yang unggul kepada konsumen agar mereka merasa puas,
Mengatur display toko dengan baik untuk menarik perhatian pelanggan. Mengelola operasional toko sehari-hari, termasuk persediaan barang dan kebersihan. Meningkatkan penjualan toko dengan strategi pemasaran yang tepat. Untuk mengisi posisi Crew Store, Tipsy Tales mencari calon yang memenuhi syarat berikut: Pendidikan minimal SMA/SMK. Pengalaman kerja dibidang retail min. 1thn
Jujur, disiplin dan bertanggung jawab
Kemampuan dalam melakukan transaksi kasir, memberikan layanan pelanggan, mengatur display toko, mengelola operasional toko, serta meningkatkan penjualan toko. Kami menantikan kandidat-kandidat yang siap untuk berkontribusi dalam pertumbuhan Tipsy Tales dan memperluas jaringan toko kami di berbagai kota di Jawa Timur. Bergabunglah dengan tim yang bersemangat dan profesional! Penempatan : Sidoarjo",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b8d,"Crew Store","PT Cerita Kriuk Indonesia (Mr Kriuk Fried Chicken)","Jakarta Barat, DKI Jakarta","Penuh Waktu","Hospitality","Customer Service; Cashier; +3; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; Store Display; Store Sales","Deskripsi pekerjaan Crew Store PT Cerita Kriuk Indonesia (Mr Kriuk Fried Chicken) Tanggung Jawab: - Menjalankan operasional sesuai SOP - Menerima dan melayani customer - Menjaga kebersihan dan kerapihan outlet - Membuat laporan harian Kualifikasi: - Laki-laki/ Perempuan - Niat bekerja, amanah, jujur - Tekun, ulet, mau belajar - Sehat jasmani dan rohani - Diutamakan domisili: Jakarta - Berpengalaman: Masak & Melayani customer",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b8e,"Crew Store","Truffle Belly","Surabaya, Jawa Timur","Penuh Waktu","Hospitality","Store Sales; +6; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-30 tahun; Store Operations; Cashier","Deskripsi pekerjaan Crew Store Truffle Belly Jobdesc: Menyapa dan melayani pelanggan yang datang dengan ramah
Mencatat dan menerima pesanan pelanggan
Menjelaskan menu dan promo kepada pelanggan
Menangani komplain pelanggan dengan baik dan sesuai SOP
Mengolah dan menyajikan produk sesuai SOP
Menjaga kualitas rasa, tampilan, dan kebersihan produk
Mengecek stok bahan baku dan barang outlet
Menghindari pemborosan dan kerusakan bahan
Menjaga kebersihan area kerja dan peralatan kerja
Mengikuti jam kerja dan jadwal shift Kualifikasi: Fresh Graduate Hospitality/Berpengalaman dibidang F&B
Mampu berkomunikasi baik dan attitude baik
Terbiasa handle customer dan upselling produk
Displin, jujur dan bertanggung jawab
Memiliki keterampilan memasak ( Kitchen)
Mampu bekerja secara individu maupun tim
Bersedia mengikuti standar grooming dan uniform (tidak mengenakan hijab)
Berpenampilan rapi, bersih dan sopan
Berdomisili di Surabaya Timur (Diutamakan)",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b8f,"Crew Store","DAPURDIA","Surabaya, Jawa Timur","Penuh Waktu","Hospitality","Packing; Customer Service; +3; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; 18-25 tahun; Laki-laki saja","Deskripsi pekerjaan Crew Store DAPURDIA Dapurdia merupakan perusahaan yang bergerak dibidang retail perabotan rumah tangga yang berpusat di Surabaya. saat ini sedang membuka kesempatan berkarir dengan ketentuan : KUALIFIKASI: * Laki-laki , Usia 18-25 tahun * Pendidikan minimal SMA/Sederajat * Memiliki pengalaman sebagai crew store (Freshgraduate dipersilahkan melamar) * Memiliki kemauan untuk belajar dan motivasi kerja yang tinggi * Rajin, cekatan dan mudah beradaptasi * Bersedia bekerja dengan sistem Shift (07,30 - 16,00 / 12,30 - 21,00) JOBDESK: * Melakukan display barang * Melayani Pelanggan yang datang * Menjaga store agar selalu rapi dan bersih * Membuat laporan stok opname * Membuat Laporan mingguan dan bulanan * Melakukan canvassing 2-3x dalam seminggu untuk area sekitar",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b90,"Crew Store","SEGAR GRUP","Tangerang, Banten","Penuh Waktu","Hospitality","Store Operations; Cashier; +1; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; 20-25 tahun; Laki-laki saja","Deskripsi pekerjaan Crew Store SEGAR GRUP Dibutuhkan Crew Store dengan kualifikasi: 1. Pria/wanita 2. Usia max. 25 tahun 3. Minimal SMA/SMK 4. Mampu bekerjasama dalam tim 5. Mampu bekerja dibawah tekanan 6. Dapat berkomunikasi dengan baik 7. Bersedia bekerja pada hari Minggu dan hari libur nasional 8. Lebih diutamakan berpengalaman dibidang yang sama Penempatan di area TANGERANG Kirim CV dengan subject NAMA_POSISI_PENEMPATAN ke: Segargruploker@gmaildotcom",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b91,"Crew store","Teguk Indonesia","Kab. Bogor, Jawa Barat","Penuh Waktu","Hospitality","Cashier; Store Display; +3; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; Store Operations; Customer Service","Deskripsi pekerjaan Crew store Teguk Indonesia Jobdesc Crew Gerai : Melayani pelanggan dengan ramah dan cepat. Menyiapkan dan menyajikan produk sesuai SOP. Menjaga kebersihan area kerja dan peralatan. Melakukan transaksi kasir dengan teliti. Melaporkan stok dan kebutuhan bahan harian. Kualifikasi: Pendidikan minimal SMA/sederajat. Berpenampilan rapi dan komunikatif. Mampu bekerja dalam tim dan sistem shift. Jujur, disiplin, dan bertanggung jawab. Pengalaman di bidang F&B menjadi nilai tambah.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b92,"Crew Store","PT. Vittori Berjaya Makmur","Jakarta Timur, DKI Jakarta","Penuh Waktu","Hospitality","Customer Service; Cashier; +3; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; Store Sales; Store Operations","Deskripsi pekerjaan Crew Store PT. Vittori Berjaya Makmur Bisa mobile (berpindah2 tempat) Rajin dan inisiatif tinggi Bersih dan rapi Bisa upselling dan mengerti product knowledge",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b93,"Crew store","Steak 68","Jakarta Barat, DKI Jakarta","Penuh Waktu","Hospitality","Store Management; Cook; +3; Kerja di kantor
Minimal SMA/SMK
18-28 tahun; Kerja di kantor; Minimal SMA/SMK; 18-28 tahun; Cashier","Deskripsi pekerjaan Crew store Steak 68 STEAK 68 – HYBRID KITCHEN (ONLINE & TAKEAWAY) Steak 68 mencari personil yang multitasking dan cekatan untuk mengelola operasional dapur online sekaligus melayani pelanggan yang datang langsung ke outlet. Kami butuh orang yang cepat dan punya mentalitas juara. CORE RESPONSIBILITIES (JOB DESK): 1. Dual Order Management: Menangani pesanan dari aplikasi (Grab/Go/Shopee) dan pesanan pelanggan yang datang langsung (Walk-in Customer). 2. Kitchen Production: Melakukan food prep dan memasak steak sesuai SOP kecepatan dan rasa yang konsisten. 3. Front-End Service: Melayani pelanggan beli langsung dengan ramah, melakukan upselling, dan menangani transaksi kasir. 4. Packing & Dispatch: Memastikan pengemasan rapi (aman untuk driver & layak untuk pelanggan bawa pulang). 5. Daily Cleaning: Menjaga kebersihan dapur dan area counter agar selalu terlihat profesional di mata pelanggan. COMPENSATION & FACILITIES: • Gaji Pokok: Rp 2.000.000,- (Nett). • Fasilitas Mess: Tempat tinggal gratis (hemat biaya kos & transport). • Fasilitas Makan: Gratis 1x per shift. QUALIFICATIONS: • Pria/Wanita, Usia Max. 27 Tahun. • Fast-Paced & Multitasking: Bisa tetap tenang dan fokus meskipun pesanan online dan offline datang bersamaan. • Good Communication: Ramah dan komunikatif saat melayani pembeli langsung. • Disiplin Tinggi: Mentalitas pada detail dan tidak mudah menyerah. • Jujur: Sangat penting karena menangani transaksi uang tunai dari pembeli langsung.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b94,"Crew Store","Donat Bahagia","Tangerang Selatan, Banten","Penuh Waktu","Hospitality","Customer Service; +2; Kerja di kantor
1 - 3 tahun pengalaman
Minimal SMA/SMK; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; Cashier; Store Operations","Deskripsi pekerjaan Crew Store Donat Bahagia Kualifikasi - Pendidikan SMA/K Sederajat - Minimal Pengalaman 1 tahun sebagai Pastry/Kitchen - Memahami Sistem Aplikasi POS kasir dan alat pembayaran EDC & QRIS - Fast Leaner dan Multitasking, dan bekerja mobile Tugas dan tanggung jawab - Memahami Product Knowledge Donat Bahagia - Mengaplikasikan topping – topping Donat Bahagia sesuai SOP - Mempacking Donat yang teleh dibuat - Membuat cream dan minuman sesuai dengan SOP - Berkomunikasi dan melayani customer dengan baik - Menginput transaksi customer dengan baik dan benar dengan metode pembayaran yang tersedia - Melakukan upselling produk - Menjaga kebersihan area tempat bekerja",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b95,"Crew Store","Pt. Tiga Pilar Familia","Jakarta Barat, DKI Jakarta","Penuh Waktu","Hospitality","Cashier; +5; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-27 tahun; Perempuan saja; Store Display","Deskripsi pekerjaan Crew Store Pt. Tiga Pilar Familia Kualifikasi : 1. Wanita, usia max 27 tahun 2. Berpenampilan menarik 3. Memiliki pengalaman min 1 tahun sebagai SPG atau Crew Toko, fresh graduate dipersilakan melamar 4. Memiliki kemampuan komunikasi dan pelayanan yang baik 5. Bersedia ditempatkan di Store Asemka (Pasar Pagi) 6. Memiliki fisik dalam kondisi yang sehat Waktu Kerja :
1. 6 Hari Kerja dan 1 Hari Off, Tanggal Merah Off
2. Mendapatkan lemburan, THR, Jenjang Karir, Kopi, Milo dan snack , Member Parkir.",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b96,"Crew Store","CV. Pesta Pangan Abadi","Pekalongan, Jawa Tengah","Penuh Waktu","Hospitality","Time Management; Teamwork; +1; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal SMA/SMK; 18-27 tahun; Customer Service","Deskripsi pekerjaan Crew Store CV. Pesta Pangan Abadi Kualifikasi: -Laki - laki/Perempuan, usia maksimal 27 tahun -Pendidikan minimal SMA/SMK -Berpengalaman di kitchen/FnB minimal 1 tahun lebih disukai -Berdomisili Pekalongan dan sekitarnya -Bersedia bekerja sistem shifting",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b97,"Crew Store","Cipta Arta Aroma (Maestro Parfum)","Kab. Sleman, DI Yogyakarta","Penuh Waktu","Hospitality","Communication Skills; +3; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-33 tahun; Store Operations; Store Sales","Deskripsi pekerjaan Crew Store Cipta Arta Aroma (Maestro Parfum) Hiring Sales Counter Maestro Parfum Kualifikasi: - Maksimal usia 30 tahun - Berpenampilan menarik - Memiliki komunikasi dan percaya diri yang baik - Good Attitude dan suka belajar hal baru - Suka berinteraksi dengan pelanggan atau customer - Bersedia bekerja dengan sistem shift dan roling - Domisili DI Yogyakarta Tugas dan tanggungjawab: Melayani customer sesuai SOP Menangani komplain (jika ada) Up Selling dan Cross Seling Administrasi penjualan",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b98,"crew store","PT. Blushing Vision Retailindo","Tangerang Selatan, Banten","Penuh Waktu","Hospitality","Store Display; +4; Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 18-25 tahun; Perempuan saja; Customer Service","Deskripsi pekerjaan crew store PT. Blushing Vision Retailindo REQUIREMENTS Berpengalaman minimal 2 tahun diposisi yang sama (Berpengalaman di Optik diutamakan)
Rajin disiplin dan bertanggung jawab
Terampil dan cekatan RESPONSIBILITIES Melakukan penjualan dan berorientasi pada target
Bertanggung jawab terhadap operasional store
Mampu merekomendasikan dan menangani kebutuhan customer
Terbiasa menginput data/laporan penjualan Jam Kerja = 10.00 s/d 20.00",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b99,"Admin E commerce Marketplace Onlineshop","Unknown Company","Rp 2,5 jt-3 jt","Penuh Waktu","Marketing","Kerja di kantor; 1 - 3 tahun pengalaman; Minimal SMA/SMK; 19-30 tahun; Perempuan saja; Microsoft Excel; Influencer Marketing; Instagram Marketing","Deskripsi pekerjaan Admin E commerce Marketplace Onlineshop Sultan Packing Job Descriptions - Handle marketplace (tokopedia/shopee) - collecting items - stock opname Job Requirements
Lancar Matematika dasar & bisa menggunakan komputer
Pendidikan minimal SMA/SMK semua jurusan
Dapat berkerja dibawa tekanan
Memiliki kemampuan komunikasi dan negosiasi yang baik
Bisa bekerjasama dengan TEAM",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
69d388dec481410daa970b9a,"Admin E-Commerce","BigTree Productions Denpasar","Denpasar, Bali","Penuh Waktu","Lainnya","Office Administration; Administration; +6; Kerja di kantor; Pengalaman kurang dari 1 tahun; Minimal Sarjana (S1); Perempuan saja; Customer Service","Deskripsi pekerjaan Admin E-Commerce BigTree Productions Denpasar KUALIFIKASI Pendidikan minimal SMA/SMK (lebih diutamakan D3/S1 semua jurusan)
Memiliki pengalaman sebagai Admin E-Commerce / Online Shop minimal 1 tahun (fresh graduate dipersilakan melamar)
Menguasai pengelolaan marketplace seperti Shopee, Tokopedia, Lazada, TikTok Shop, atau website toko online
Mampu mengoperasikan Microsoft Excel / Google Spreadsheet dengan baik
Terbiasa mengelola produk, stok, harga, dan promo di marketplace
Memiliki kemampuan komunikasi yang baik dan responsif dalam membalas chat pelanggan
Teliti, rapi, dan bertanggung jawab terhadap pekerjaan
Mampu bekerja secara mandiri maupun dalam tim
Memahami proses order, packing, pengiriman, dan retur barang
Memiliki kemampuan dasar copywriting dan upload konten produk menjadi nilai tambah
Bersedia bekerja dengan target dan deadline",Mon Apr 06 2026 17:20:14 GMT+0700 (Western Indonesia Time)
